text,label
"['coach', 'shin', 'mau', 'dulu', 'atau', 'sekarang', 'tetap', 'saja', 'yakin', 'sama', 'mantan', 'anakanak', 'asuhnya', 'artinya', 'kita', 'sebagai', 'pendukung', 'juga', 'harus', 'yakin', 'tentang', 'masa', 'depan', 'skuad', 'garuda', 'nih', 'sport', 'lovers']",Positif
"['menang', 'kalah', 'tetap', 'dukung', 'timnas', 'kita']",Positif
"['timnas', 'indonesia', 'tetap', 'lanjut', 'ke', 'babak', 'berikutnya', 'walau', 'kalah', 'dari', 'jepang', 'garuda', 'tetap', 'melaju', 'laga', 'kualifikasi', 'menang', 'seri', 'kalah', 'cetak', 'kebobolan', 'selisih', 'gol', 'cek', 'info', 'lengkap', 'amp', 'jadwal', 'di', 'bio']",Positif
"['translate', 'ke', 'indonesia', 'buat', 'pemain', 'kita', 'belajar']",Positif
"['dari', 'underdog', 'menjadi', 'penantang', 'mimpi', 'piala', 'dunia', 'indonesia', 'masih', 'menyala', 'dengan', 'babak', 'keempat', 'di', 'depan', 'mata', 'skuad', 'garuda', 'siap', 'terbang', 'lebih', 'tinggi', 'mari', 'kita', 'bersatu', 'dan', 'dukung', 'mereka', 'untuk', 'mencetak', 'sejarah']",Positif
"['setelah', 'kekalahan', 'dari', 'jepang', 'joey', 'palupessy', 'menegaskan', 'kita', 'akan', 'bangkit', 'di', 'bulan', 'september', 'mari', 'kita', 'dukung', 'timnas', 'indonesia', 'untuk', 'bangkit', 'dan', 'berjuang', 'di', 'babak', 'selanjutnya']",Positif
"['skuad', 'timnas', 'indonesia', 'mendapatkan', 'hadiah', 'jam', 'tangan', 'rolex', 'setelah', 'mengalahkan', 'china', 'mensesneg', 'memastikan', 'anggaran', 'untuk', 'hadiah', 'rolex', 'tersebut', 'berasal', 'dari', 'dana', 'pribadi', 'presiden', 'prabowo', 'subianto', 'tiktok', 'metrotv']",Positif
"['skema', 'terbaik', 'untuk', 'memperlancar', 'jalan', 'timnas', 'indonesia', 'di', 'putaran', 'kualifiasi', 'piala', 'dunia']",Positif
"['nama', 'dan', 'prestasi', 'shin', 'taeyong', 'dan', 'patrick', 'kluivert', 'tak', 'perlu', 'diperdebatkan', 'lagi', 'keduanya', 'telah', 'berjasa', 'mengantar', 'timnas', 'indonesia', 'lolos', 'ke', 'putaran', 'keempat', 'kualifikasi', 'piala', 'dunia']",Positif
"['penyerang', 'timnas', 'indonesia', 'ole', 'romeny', 'akhirnya', 'menghadapi', 'hambatan', 'yang', 'cukup', 'terasa', 'saat', 'menghadapi', 'timnas', 'jepang', 'pada', 'laga', 'terakhir', 'putaran', 'ketiga', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia']",Positif
"['pelatih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'menegaskan', 'akan', 'melakukan', 'evaluasi', 'dan', 'pembenahan', 'menyeluruh', 'sebelum', 'menghadapi', 'ronde', 'keempat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'll']",Positif
"['suporter', 'indonesia', 'di', 'jepang', 'tidak', 'cuma', 'dukung', 'timnas', 'tapi', 'juga', 'jaga', 'kebersihan', 'bareng', 'garuda', 'jepang', 'kirakira', 'bisa', 'tidak', 'ya', 'kebiasaan', 'ini', 'nular', 'ke', 'stadion', 'kita']",Positif
"['tenang', 'ini', 'tidak', 'akan', 'bahas', 'bola', 'kemarin', 'yang', 'itu', 'ya', 'iya', 'juga', 'sih', 'tapi', 'kita', 'mundur', 'jauh', 'ke', 'belakang', 'aku', 'kagum', 'banget', 'sama', 'jepang', 'disiplin', 'dedicated', 'sopan', 'mengesalkan', 'pokoknya', 'pernah', 'ke', 'jepang', 'merasai', 'tidak', 'budaya', 'mereka']",Positif
"['jangan', 'takabur', 'kalimat', 'tidak', 'beratberat', 'amat', 'di', 'cuitan', 'lo', 'menandakan', 'di', 'grup', 'ini', 'indonesia', 'akan', 'mudah', 'padahal', 'kalau', 'gue', 'justru', 'mikir', 'sebaliknya', 'supaya', 'kalau', 'gagal', 'tidak', 'kecewa', 'amat']",Positif
"['garuda', 'kalah', 'telak', 'patrick', 'kluivert', 'sebut', 'jepang', 'masih', 'terlalu', 'besar', 'untuk', 'indonesia']",Positif
"['memang', 'timnas', 'indonesia', 'masih', 'termasuk', 'tim', 'berkembang', 'di', 'dunia', 'dan', 'perlu', 'banyak', 'evaluasi', 'maupun', 'perbaikan', 'total', 'dari', 'semua', 'aspek', 'namun', 'untuk', 'luar', 'biasanya', 'fanatisme', 'dan', 'loyalitas', 'suporter', 'suporter', 'timnas', 'indonesia', 'itu', 'nomor', 'di', 'dunia', 'semangat', 'garuda', 'ayo', 'bangkit']",Positif
"['reality', 'check', 'buat', 'menghadapi', 'round']",Positif
"['bapaknya', 'kiper', 'timnas', 'indonesia', 'emil', 'audero', 'asli', 'orang', 'lombok', 'mantap', 'pak', 'edy', 'mulyadi', 'tiktok', 'hemastirta']",Positif
"['timnas', 'sudah', 'tunjukkan', 'performa', 'puncak', 'di', 'laga', 'penting', 'lawan', 'china', 'jadi', 'wajar', 'jika', 'sulit', 'mengimbangi', 'jepang', 'setelahnya']",Positif
"['wajar', 'jika', 'timnas', 'indonesia', 'kesulitan', 'karena', 'jepang', 'main', 'dengan', 'skuad', 'inti', 'bertabur', 'bintang']",Positif
"['penampilan', 'terbaik', 'timnas', 'sudah', 'dikeluarkan', 'saat', 'lawan', 'china', 'maka', 'saat', 'melawan', 'jepang', 'yang', 'kelasnya', 'berbeda']",Positif
"['dengan', 'banyak', 'pemain', 'top', 'seperti', 'kubo', 'dan', 'endo', 'jepang', 'tampil', 'dominan', 'sehingga', 'timnas', 'indonesia', 'kesulitan', 'melawan', 'skuad', 'sekuat', 'itu']",Positif
"['jepang', 'turunkan', 'kekuatan', 'penuh', 'termasuk', 'kubo', 'dan', 'endo', 'jadi', 'kekalahan', 'timnas', 'indonesia', 'bukan', 'hal', 'yang', 'mengejutkan']",Positif
"['wajar', 'timnas', 'indonesia', 'kalah', 'dari', 'jepang', 'karena', 'jepang', 'turunkan', 'banyak', 'pemain', 'inti', 'seperti', 'kubo', 'endo', 'dll']",Positif
"['indonesia', 'kalah', 'dari', 'jepang', 'coach', 'justin', 'memang', 'kita', 'kalah', 'kualitas']",Positif
"['soroti', 'timnas', 'indonesia', 'kalah', 'dari', 'jepang', 'coach', 'justin', 'memang', 'kita', 'kalah', 'kualitas']",Positif
"['timnas', 'indonesia', 'sudah', 'menghadapi', 'jepang', 'saja', 'sudah', 'oke', 'banget', 'memang', 'kita', 'perlu', 'realistis', 'saja', 'ya', 'ges', 'kalau', 'pemain', 'inti', 'jepang', 'yang', 'pada', 'turun', 'kita', 'bisa', 'apa']",Positif
"['timnas', 'indonesia', 'lawan', 'jepang', 'gratis', 'tapi', 'tidak', 'murahan', 'uji', 'tanding', 'super', 'berkualitas', 'lawan', 'pemain', 'sekelas', 'kubo']",Positif
"['tidak', 'masalah', 'kalah', 'dari', 'jepang', 'toh', 'timnas', 'indonesia', 'sudah', 'tampil', 'gilagilaan', 'pas', 'lawan', 'china', 'kemarin']",Positif
"['uji', 'coba', 'lawan', 'jepang', 'tidak', 'semua', 'negara', 'asia', 'bisa', 'dapat', 'kesempatan', 'itu', 'timnas', 'indonesia', 'makin', 'dilirik']",Positif
"['bola', 'update', 'pelajaran', 'yang', 'bisa', 'dipetik', 'dari', 'kekalahan', 'timnas', 'indonesia']",Positif
"['tweet', 'apresiasi', 'yance', 'sayuri', 'jay', 'idzes']",Positif
"['kekalahan', 'dari', 'jepang', 'timnas', 'indonesia', 'dapat', 'pelajaran', 'yang', 'berharga']",Positif
"['jadi', 'pelajaran', 'yang', 'berharga', 'jepang', 'turunkan', 'banyak', 'pemain', 'inti', 'saat', 'melawan', 'timnas', 'indonesia', 'luar', 'biasa', 'timnas', 'indonesia', 'tetap', 'berjuang']",Positif
"['jepang', 'turunkan', 'banyak', 'pemain', 'inti', 'saat', 'melawan', 'timnas', 'indonesia', 'jadi', 'pelajaran', 'berharga']",Positif
"['wow', 'lawan', 'tim', 'sekelas', 'jepang', 'menjadi', 'pelajaran', 'berharga', 'yang', 'sangat', 'berkualitas', 'bagi', 'timnas', 'indonesia']",Positif
"['takefusa', 'kubo', 'tetap', 'respek', 'dan', 'rendah', 'hati', 'kepada', 'timnas', 'indonesia']",Positif
"['yaiyalah', 'jangan', 'raguin', 'kekuatan', 'garda', 'terdepannya', 'garuda', 'dong', 'tapi', 'memang', 'atmosfer', 'supporter', 'indonesia', 'di', 'suita', 'city', 'stadium', 'kemarin', 'luarrr', 'biasa', 'admin', 'sampai', 'bingung', 'ini', 'osaka', 'atau', 'gbk', 'sih', 'kok', 'full', 'merah', 'putih']",Positif
"['king', 'indonesia', 'habis', 'kena', 'pelajaran', 'berharga', 'dari', 'jepang', 'teggakkan', 'kepala', 'kalian']",Positif
"['ayo', 'semangat', 'lagi', 'persiapkan', 'tantangan', 'selanjutnya', 'kita', 'masih', 'punya', 'waktu', 'untuk', 'memperbaiki', 'kekalahan', 'kemarin']",Positif
"['review', 'hasil', 'jepang', 'vs', 'indonesia', 'kemarin', 'malam', 'terima', 'kasih', 'semua', 'pemain', 'dari', 'babak', 'sd', 'kemarin', 'malam', 'terima', 'kasih', 'semua', 'pendukung', 'timnas', 'rakyat', 'biasa', 'ultras', 'garuda', 'dan', 'lah', 'grande', 'yang', 'selalu', 'kece', 'badai', 'bangga', 'bersama', 'kalian']",Positif
"['warga', 'jepang', 'pun', 'heran', 'kalah', 'tapi', 'masih', 'bisa', 'sehappy', 'ini']",Positif
"['begini', 'reaksi', 'kepala', 'pengembangan', 'bakat', 'skuad', 'garuda', 'pas', 'tau', 'timnas', 'senior', 'digempur', 'samurai', 'biru', 'percayalah', 'om', 'sama', 'kita', 'semua', 'juga', 'ikut', 'menangis', 'tapi', 'gapapa', 'harus', 'yakin', 'merah', 'putih', 'akan', 'bangkit']",Positif
"['gapapa', 'kalah', 'yang', 'penting', 'sudah', 'lolos', 'kan', 'ke', 'round', 'selanjutnya', 'tetap', 'semangat', 'ya']",Positif
"['menurut', 'analisis', 'sport', 'lovers', 'racikan', 'coach', 'kluivert', 'yang', 'bongkar', 'pasang', 'pemain', 'itu', 'bagaimana', 'ini', 'sih', 'jadi', 'pr', 'banget', 'buat', 'timnas', 'indonesia', 'jelang', 'ronde', 'nanti', 'jadi', 'harus', 'evaluasi', 'besarbesaran', 'biar', 'dapat', 'pemain', 'yang', 'layak', 'dengan', 'posisi', 'kedepannya', 'semangat']",Positif
"['dalihnya', 'pak', 'exco', 'pssi', 'sih', 'ya', 'karena', 'memang', 'jepang', 'tuh', 'ibarat', 'karakter', 'sudah', 'over', 'power', 'jadi', 'kata', 'pak', 'arya', 'ya', 'gapapa', 'wajar', 'kalah', 'dari', 'tim', 'sekuat', 'ini', 'kalau', 'sport', 'lovers', 'sendiri', 'setuju', 'tidak', 'nih']",Positif
"['timnas', 'indonesia', 'masih', 'belum', 'bisa', 'menyaingi', 'kekuatan', 'tim', 'kuat', 'asia', 'seperti', 'jepang', 'tapi', 'bagaimanapun', 'juga', 'harus', 'tetap', 'kita', 'apresiasi', 'permainan', 'timnas', 'kita', 'malam', 'ini', 'menurut', 'kalian', 'siapa', 'motm', 'di', 'laga', 'malam', 'ini']",Positif
"['sampai', 'ketemu', 'lagi', 'timnas']",Positif
"['tetap', 'semangat', 'tidak', 'usah', 'bersedih', 'apalagi', 'patah', 'arang', 'walaupun', 'kita', 'kalah', 'lawan', 'jepang', 'gelorakan', 'terus', 'semangat', 'untuk', 'menuju', 'ke', 'kita', 'harus', 'menatap', 'round', 'pada', 'bulan', 'oktober', 'dengan', 'kepala', 'tegak', 'kita', 'kalahkan', 'semua', 'lawan', 'kita']",Positif
"['patrick', 'kluivert', 'petik', 'pelajaran', 'berharga', 'usai', 'timnas', 'indonesia', 'dibantai', 'jepang']",Positif
"['sano', 'melakukan', 'kekerasan', 'seksual', 'tapi', 'tetap', 'dipilih', 'ke', 'timnas', 'jepang', 'kekalahan', 'kalian', 'bukan', 'aib', 'negara', 'kami', 'memilih', 'pria', 'seperti', 'itu', 'sebagai', 'orang', 'jepang', 'saya', 'malu', 'dan', 'meminta', 'maaf']",Positif
"['jepang', 'nurunin', 'starter', 'terbaiknya', 'timnas', 'indonesia', 'dapat', 'pelajaran', 'penting', 'banget', 'ini', 'soal', 'proses', 'bukan', 'cuma', 'skor']",Positif
"['lawan', 'jepang', 'bukan', 'cuma', 'uji', 'nyali', 'tapi', 'juga', 'uji', 'mental', 'buat', 'timnas', 'indonesia', 'apalagi', 'banyak', 'pemain', 'inti', 'jepang', 'diturunkan']",Positif
"['alhamdulillah', 'lanjut']",Positif
"['saya', 'berharap', 'dalam', 'waktu', 'dekat', 'indonesia', 'dapat', 'berdiri', 'sejajar', 'dengan', 'jepang', 'dan', 'korea', 'di', 'asia', 'saya', 'terkesan', 'dengan', 'kecintaan', 'orang', 'indonesia', 'terhadap', 'sepak', 'bola', 'dan', 'saya', 'pikir', 'orang', 'jepang', 'harus', 'mencontoh', 'dan', 'belajar', 'dari', 'mereka']",Positif
"['dia', 'dan', 'timnya', 'yang', 'latihan', 'dia', 'dan', 'timnya', 'yang', 'main', 'dia', 'dan', 'timnya', 'yang', 'berjuang', 'dia', 'dan', 'timnya', 'yang', 'capek', 'dia', 'dan', 'timnya', 'yang', 'kalah', 'dia', 'yang', 'sedih', 'dia', 'juga', 'yang', 'meminta', 'maaf', 'what', 'a', 'great', 'captain', 'ive', 'ever', 'known', 'comeback', 'stronger', 'ig', 'jayidzes']",Positif
"['be', 'smart', 'and', 'realistic', 'bro', 'kita', 'kalahin', 'arab', 'saudi', 'tapi', 'arab', 'saudi', 'kalahin', 'jepang', 'sepak', 'bola', 'bukan', 'hal', 'yang', 'bisa', 'di', 'prediksi', 'pemain', 'sudah', 'melakukan', 'yang', 'terbaik', 'tapi', 'memang', 'ini', 'hasil', 'ya', 'jepang', 'memang', 'bukan', 'level', 'kita', 'ranking', 'lawan', 'ranking', 'lo', 'berharap', 'seri', 'bangun', 'bro']",Positif
"['dan', 'yakin', 'juga', 'banyak', 'rakyat', 'kita', 'sendiri', 'tidak', 'pernah', 'berekspektasi', 'timnas', 'kita', 'bisa', 'ada', 'di', 'posisi', 'sekarang']",Positif
"['untung', 'kipernya', 'emil', 'kalau', 'bukan', 'emil', 'tadi', 'sudah', 'selusin']",Positif
"['cuman', 'mees', 'yang', 'bisa', 'menahan', 'serangan', 'cepat', 'dari', 'jepang']",Positif
"['tetap', 'semangat', 'besar', 'pagii', 'mess']",Positif
"['indonesia', 'dapat', 'pelajaran', 'di', 'osaka', 'indonesia', 'benarbenar', 'mendapat', 'pelajaran', 'berharga', 'pelajaran', 'berharga', 'dipetik', 'oleh', 'timnas', 'indonesia', 'kala', 'bertamu', 'ke', 'markas', 'jepang', 'di', 'osaka', 'timnas', 'indonesia', 'takluk', 'dari', 'jepang']",Positif
"['berbanggalah', 'sekarang', 'kita', 'selevel', 'dengan', 'tim', 'nasional', 'timur', 'tengah']",Positif
"['kekalahan', 'bukan', 'akhir', 'dari', 'segalanya', 'we', 'proud', 'of', 'you']",Positif
"['kena', 'rogol', 'pun', 'still', 'letak', 'hashtag']",Positif
"['teman', 'kamu', 'berarti', 'fomo', 'bola', 'fix', 'hal', 'simpel', 'begitu', 'saja', 'didebatin']",Positif
"['sudah', 'bukan', 'waktunya', 'untuk', 'membandingbanding', 'antara', 'sty', 'amp', 'patrick', 'selesai', 'pertandingan', 'kemarin', 'sih', 'patrick', 'punya', 'pr', 'besar', 'untuk', 'untuk', 'mempersiapkan', 'pertandingan', 'round', 'yang', 'lebih', 'penting', 'indonesia', 'harus', 'merebut', 'satu', 'tiket', 'fwc']",Positif
"['match', 'lagi', 'untuk', 'piala', 'dunia']",Positif
"['anggap', 'semua', 'match', 'adalah', 'final', 'siapapun', 'lawannya', 'ini', 'satu', 'ya', 'cara', 'buat', 'bisa', 'lolos', 'pildun', 'yang', 'tidak', 'berat', 'amat', 'dibandingkan', 'harus', 'lawan', 'antar', 'konfederasi', 'persiapan', 'sudah', 'makan', 'waktu', 'dan', 'biaya', 'jangan', 'sampai', 'nanti', 'mainnya', 'ngasal', 'dan', 'kebantai', 'tim', 'arab']",Positif
"['mengapai', 'harus', 'target', 'menang', 'lawan', 'jepang', 'berkacalah', 'kalau', 'timnas', 'kita', 'masih', 'tim', 'gurem', 'main', 'draw', 'menahan', 'seri', 'sudah', 'bagus']",Positif
"['erick', 'tohir', 'janji', 'timnas', 'indonesia', 'tampil', 'lebih', 'baik', 'usai', 'dikalahkan', 'jepang', 'baca', 'selengkapnya', 'hanya', 'di']",Positif
"['tetap', 'optimis', 'indonesia']",Positif
"['indonesia', 'bakalan', 'dapat', 'lawan', 'yang', 'cukup', 'berat', 'di', 'round', 'kualifikasi', 'piala', 'dunia']",Positif
['keren'],Positif
"['kekalahan', 'telak', 'timnas', 'indonesia', 'dari', 'jepang', 'menjadi', 'tamparan', 'keras', 'bagi', 'skuad', 'garuda', 'patrick', 'kluivert', 'mengakui', 'ada', 'banyak', 'pelajaran', 'berharga', 'yang', 'bisa', 'dipetik', 'menurutnya', 'jepang', 'adalah', 'tim', 'yang', 'sudah', 'berada', 'di', 'level', 'piala', 'dunia']",Positif
"['coba', 'lagi', 'pak']",Positif
"['itu', 'juga', 'yang', 'bikin', 'menambah', 'kesedihan']",Positif
"['yang', 'penting', 'bersenangsenang', 'tak', 'perlu', 'ada', 'rasa', 'malu', 'walau', 'jagonya', 'keok']",Positif
"['sssantai', 'saja', 'nanti', 'kita', 'balas', 'di', 'laga', 'final', 'piala', 'dunia']",Positif
"['tidak apa-apa', 'siapa', 'tau', 'king', 'indonesia', 'bakal', 'ketemu', 'lagi', 'di', 'piala', 'dunia', 'sama', 'jepang']",Positif
"['kekalahan', 'oleh', 'jepang', 'menjadi', 'pukulan', 'telak', 'untuk', 'garuda', 'pelatih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'pun', 'mengakui', 'bahwa', 'jepang', 'masih', 'terlalu', 'besar', 'untuk', 'indonesia', 'kualitas', 'pemain', 'yang', 'dimiliki', 'jepang', 'ratarata', 'berada', 'di', 'level', 'tinggi']",Positif
"['kalah', 'terbantai', 'dari', 'jepang', 'indonesia', 'masih', 'ada', 'kesempatan', 'untuk', 'berbenah', 'lebih', 'baik', 'ke', 'round', 'selanjutnya', 'semangat', 'garuda']",Positif
"['target', 'sudah', 'tercapai', 'jadi', 'tidak', 'gagal']",Positif
"['bangsa', 'yang', 'besar', 'tidak', 'akan', 'tunduk', 'dari', 'bangsa', 'mafia']",Positif
"['endo', 'kubo', 'mitoma', 'yang', 'kita', 'lihat', 'masa', 'ini', 'adalah', 'sepakbola', 'jepang', 'yang', 'telah', 'membentuk', 'dirinya', 'selama', 'puluhan', 'tahun', 'dan', 'pada', 'akhirnya', 'yang', 'dibutuhkan', 'untuk', 'jangka', 'panjang', 'adalah', 'blue', 'print', 'amp', 'piramida', 'kompetisi', 'yang', 'jelas', 'bukan', 'eksistensi', 'apalagi', 'rolex']",Positif
"['keep', 'head', 'up', 'jepang', 'memang', 'bukan', 'level', 'kita', 'tapi', 'semoga', 'banyak', 'pelajaran', 'yang', 'diambil', 'asa', 'untuk', 'main', 'di', 'piala', 'dunia', 'itu', 'ada', 'tapi', 'kecil', 'perbaiki', 'kualitas', 'grassroot', 'liga', 'ya', 'klub', 'ya', 'dan', 'lainlain', 'dengarkan', 'para', 'supporter', 'karena', 'mereka', 'tahu', 'semuanya']",Positif
"['opini', 'gue', 'perubahan', 'strategi', 'terutama', 'dm', 'yang', 'lambat', 'sih', 'bisa', 'saja', 'diganti', 'duet', 'ivar', 'amp', 'linokambuaya', 'yang', 'lumayan', 'gesit', 'buat', 'ngimbangin', 'kecepatan', 'lawan', 'kayak', 'lagi', 'lawan', 'arab', 'amp', 'vietnam', 'di', 'gbk', 'era', 'sty', 'sih', 'haye', 'lumayan', 'kebantu', 'tuh', 'dengan', 'gesitnya', 'pressing', 'ivar', 'amp', 'lino', 'di', 'tengah']",Positif
"['kalau', 'begitu', 'ubah', 'taktik', 'memang', 'kluivert', 'pernah', 'mengomong', 'dia', 'sudah', 'tidak', 'butuh', 'pemain', 'baru', 'lagi', 'sudah', 'cukup', 'tapi', 'melihat', 'dibantai', 'kemarin', 'ada', 'opsi', 'buat', 'menambah', 'pemain', 'baru', 'ditambah', 'statement', 'dari', 'et']",Positif
"['tetap', 'semangat', 'ole', 'keep', 'the', 'spirit', 'our', 'garuda']",Positif
"['di', 'match', 'terakhir', 'ini', 'kontrol', 'emosinya', 'justin', 'benaran', 'lebih', 'baik', 'dari', 'sebelumsebelumnya', 'rispeekk', 'bersih', 'kartu', 'loh', 'dia', 'haha']",Positif
"['mess', 'main', 'bagus', 'indonesia', 'lagi', 'apes', 'saja', 'kevin', 'diks', 'terlalu', 'cepat', 'cedera', 'sayuri', 'bekham', 'kurang', 'bagus', 'dan', 'verdonk', 'tidak', 'main']",Positif
"['meskipun', 'kalah', 'tetap', 'lolos', 'ke', 'round', 'masih', 'sesuai', 'target', 'jaman', 'sty', 'penggantian', 'sty', 'dengan', 'seabreg', 'pelatih', 'ternyata', 'tidak', 'meningkatkan', 'pencapaian', 'apalagi', 'kalau', 'lihat', 'cara', 'bermain', 'statistik', 'permainan', 'menunjukkan', 'nol', 'tembakan', 'ancaman', 'ke', 'lawan', 'kok', 'pesimis', 'di', 'ya']",Positif
"['tidak', 'kak', 'lagian', 'setiap', 'negara', 'tidak', 'ada', 'nama', 'ya', 'pemain', 'timnas', 'dibayar', 'federasi', 'kalau', 'dapat', 'bonus', 'mah', 'ada', 'itu', 'saja', 'kayak', 'cumah', 'uang', 'saku']",Positif
"['patrick', 'kluivert', 'kecewa', 'timnas', 'indonesia', 'kalah', 'telak', 'dari', 'jepang', 'harus', 'banyak', 'belajar']",Positif
"['saya', 'bangga', 'dengan', 'timnas', 'meski', 'mayoritas', 'pemain', 'naturalisasi', 'poin', 'ptg', 'masah', 'sih', 'dengan', 'penduduk', 'juta', 'penduduk', 'indonesia', 'menemukan', 'orang', 'terbaik', 'untuk', 'satu', 'timnas', 'indonesia', 'susahnya', 'meminta', 'ampun', 'kalau', 'pengelola', 'sepak', 'bola', 'yang', 'ada', 'materi', 'oriented', 'ya', 'inilah', 'hasilnya']",Positif
"['senang', 'sekali', 'saya', 'dan', 'istri', 'dapat', 'datang', 'dan', 'mendukung', 'langsung', 'perjuangan', 'bersama', 'ribuan', 'suporter', 'di', 'suita', 'city', 'football', 'stadium', 'osaka', 'jepang', 'menghadapi', 'jepang', 'yang', 'saat', 'ini', 'berada', 'di', 'peringkat', 'ke', 'ranking', 'fifa', 'dunia', 'dan', 'pertama', 'di', 'asia', 'itu', 'memang', 'tidak']",Positif
"['pr', 'besar', 'transisi', 'positif', 'pressing', 'amp', 'marking', 'nanggung', 'dm', 'lambat', 'gampang', 'hilang', 'bola', 'amp', 'salah', 'pasing', 'jelek', 'baca', 'off', 'movement', 'lawan', 'telat', 'naik', 'garis', 'offside', 'mngkn', 'tambah', 'pemain', 'keturunan', 'lagi', 'jonathans', 'gooijer', 'jairo', 'ulrich', 'ziljstra', 'van', 'oevelen', 'good', 'problem']",Positif
"['ayo', 'garuda', 'tunjukkan', 'kualitas', 'dan', 'kebesaran', 'negara', 'ini']",Positif
"['aman', 'masih', 'ada', 'ronde', 'ke']",Positif
"['tegakkan', 'kepala', 'garuda', 'pelajaran', 'berharga', 'tidak', 'menyangka', 'banget', 'lawan', 'kita', 'sekarang', 'raja', 'asia']",Positif
"['jadikan', 'pelajaran', 'amp', 'tetap', 'smgt', 'garudaku']",Positif
"['its', 'oke', 'guys', 'kalian', 'sudah', 'kerja', 'keras', 'kalian', 'luar', 'biasa', 'semangat', 'terus', 'garuda', 'thanks', 'you', 'buat', 'kerja', 'keras', 'kalian']",Positif
"['tetepa', 'semangat', 'garuda']",Positif
"['coach', 'patrick', 'ketolong', 'skuad', 'saja', 'enakan', 'main', 'saat', 'sama', 'sty', 'di', 'laga', 'kandang', 'kemarin', 'maaf', 'bukan', 'mau', 'bandingkan', 'tapi', 'kalau', 'coach', 'patrick', 'tidak', 'berbenah', 'sulit', 'untuk', 'tembus', 'round', 'skuad', 'bagus', 'indonesia', 'butuh', 'pelatih', 'yang', 'bagus', 'minimal', 'punya', 'pengalaman', 'latih', 'di', 'pildun']",Positif
"['tolong', 'bos', 'agak', 'clop', 'dikit', 'main', 'buka', 'ruang', 'pergerakan', 'tanpa', 'bola', 'berani', 'pasing', 'berani', 'cut', 'berani', 'pres', 'percuma', 'menang', 'kalau', 'dari', 'segi', 'permainan', 'tidak', 'berkembang', 'yuk', 'bisa', 'di', 'seriusin', 'lagi']",Positif
"['apapun', 'hasilnya', 'khususnya', 'pemain', 'saya', 'tetap', 'bangga', 'mereka', 'berproses', 'amp', 'mencintai', 'pakai', 'wajib', 'dikoreksi', 'haters', 'yang', 'mayoritas', 'tidak', 'menonton', 'dari', 'awal', 'babak', 'hanya', 'ribut', 'rolex', 'tidak', 'paham', 'masuk', 'round', 'itu', 'juga', 'prestasi', 'menonton', 'video', 'dibawah', 'biar', 'paham']",Positif
"['mereka', 'berniat', 'juara', 'dunia', 'kita', 'berniat', 'masuk', 'kualifikasi', 'beda', 'kelas']",Positif
"['pertandingan', 'malam', 'ini', 'antara', 'vs', 'itu', 'pelajaran', 'buat', 'timnas', 'biar', 'makin', 'kuat', 'masa', 'ngotot', 'main', 'di', 'pildun', 'tapi', 'nol', 'tembakan', 'tidak', 'mungkin', 'kan', 'viral']",Positif
